Date,Open,High,Low,Close,Volume
2020-10-21 00:00:00-04:00,204.34485427779788,207.98839354045438,204.34485427779788,205.9556884765625,22724900
2020-10-22 00:00:00-04:00,205.1214981639855,207.16380082194547,202.98332175024004,206.04197692871094,22351500
2020-10-23 00:00:00-04:00,206.17624036102944,207.37477220269963,204.38324140765587,207.3268280029297,18879600
2020-10-26 00:00:00-04:00,205.0447987142182,207.4322643762984,199.531553173154,201.43002319335938,37111600
2020-10-27 00:00:00-04:00,202.87788957225516,205.8310739485392,201.66977467625932,204.46954345703125,36700300
2020-10-28 00:00:00-04:00,199.11930751007003,200.2411316890201,193.77865660871706,194.3347625732422,51195600
2020-10-29 00:00:00-04:00,195.66751029659352,198.82203948797712,194.9963207988178,196.29074096679688,31432600
2020-10-30 00:00:00-04:00,195.1209353795148,195.87840087796087,191.4006887848639,194.1333465576172,36953700
2020-11-02 00:00:00-05:00,195.87848132405503,196.82772396381486,191.88018020652035,193.9991912841797,30842200
2020-11-03 00:00:00-05:00,195.49491819127326,199.55074570208873,194.7566185066281,197.93032836914062,27512000
2020-11-04 00:00:00-05:00,205.20781312721707,209.33076521149155,203.67368665801723,207.480224609375,42311800
2020-11-05 00:00:00-05:00,212.89758337359194,214.89194194247165,212.04422936084907,214.0961151123047,36080100
2020-11-06 00:00:00-05:00,213.1085009908786,215.12203992659627,209.05267416206104,214.50839233398438,25231900
2020-11-09 00:00:00-05:00,215.19876936588372,218.72723972094147,208.9088772508579,209.3978729248047,44395000
2020-11-10 00:00:00-05:00,205.66803730141643,207.58568799886555,201.08485330495418,202.3217315673828,44045100
2020-11-11 00:00:00-05:00,203.64493439599147,209.06229227392265,203.4627552217062,207.63365173339844,29440800
2020-11-12 00:00:00-05:00,208.26647628927805,210.08823873834052,205.6297063795474,206.56935119628906,21593900
2020-11-13 00:00:00-05:00,207.4514579254129,208.4678104781367,205.34204503459753,207.59527587890625,18621100
2020-11-16 00:00:00-05:00,206.0228008331187,208.774639570567,205.6872207347565,208.28562927246094,24953300
2020-11-17 00:00:00-05:00,207.20215738693167,208.7170885168225,205.26532614508415,205.6296844482422,24154100
2020-11-18 00:00:00-05:00,205.38935669345682,206.85059099540263,202.77452254000343,202.91873168945312,28372800
2020-11-19 00:00:00-05:00,203.20712659631747,204.79332449044625,201.81317822223278,204.2069091796875,24792700
2020-11-20 00:00:00-05:00,203.9954013559734,205.04325358793537,201.8804660737262,202.25538635253906,22843100
2020-11-23 00:00:00-05:00,202.79378564758397,204.08197210904865,200.11166519908244,201.98626708984375,25683500
2020-11-24 00:00:00-05:00,201.48635508285824,205.9661831708243,200.7845840969435,205.5912628173828,33979700
2020-11-25 00:00:00-05:00,206.79292213943785,206.9659555236733,204.24538841273622,205.60086059570312,21012900
2020-11-27 00:00:00-05:00,206.54298182630274,207.90807676542295,205.76428758442702,206.9082794189453,14512200
2020-11-30 00:00:00-05:00,205.82194497179492,206.4564152798646,202.6879817235007,205.79310607910156,33064800
2020-12-01 00:00:00-05:00,206.21609009254752,208.91745539556217,205.1009519674669,207.85037231445312,30904500
2020-12-02 00:00:00-05:00,206.57180161644624,207.13898610870106,204.5722217772667,207.0428466796875,23724500
2020-12-03 00:00:00-05:00,206.31224772970052,208.0138159646571,205.3893590366748,205.95655822753906,25120900
2020-12-04 00:00:00-05:00,205.93734351471602,207.05249649427384,204.93754613000235,206.07192993164062,24666000
2020-12-07 00:00:00-05:00,206.08153203035755,207.2062930539194,204.75489872167418,206.00462341308594,24620000
2020-12-08 00:00:00-05:00,205.69699327130186,208.5617694437516,204.6587489935617,207.65811157226562,23284100
2020-12-09 00:00:00-05:00,206.84095836336226,206.9082442233962,203.04368591308923,203.61087036132812,32440600
2020-12-10 00:00:00-05:00,203.58207127159827,204.84141872855034,202.22658437429695,202.38040161132812,26733300
2020-12-11 00:00:00-05:00,201.92854057276654,205.07211201200164,201.02488278476247,205.01441955566406,30979400
2020-12-14 00:00:00-05:00,204.86063041931797,207.85038484162237,204.6491354053555,205.9180908203125,28798400
2020-12-15 00:00:00-05:00,206.850597476952,207.0909313980809,204.0338909623543,205.85081481933594,27000600
2020-12-16 00:00:00-05:00,206.4468321694633,211.59959187346084,206.41799327328266,210.8016815185547,35023300
2020-12-17 00:00:00-05:00,211.36889272180971,212.3494593222077,209.49429088929872,210.93629455566406,32515800
2020-12-18 00:00:00-05:00,210.13836669921875,211.1958418345156,207.66774158321599,210.13836669921875,63354900
2020-12-21 00:00:00-05:00,209.1385782828704,215.33919043070517,208.87901354427856,213.98370361328125,37181900
2020-12-22 00:00:00-05:00,214.0798701752646,216.9061997548191,213.27235162934048,215.2815399169922,22612200
2020-12-23 00:00:00-05:00,214.4835990132928,214.91619712516564,212.26291599270337,212.4744110107422,18699600
2020-12-24 00:00:00-05:00,212.8589643905071,214.96429207339656,212.6474693476439,214.13754272460938,10550600
2020-12-28 00:00:00-05:00,215.7717791429796,217.2906911980974,214.39707623360107,216.26206970214844,17933500
2020-12-29 00:00:00-05:00,217.55988713891716,218.39624453164663,214.93544469810388,215.4833984375,17403200
2020-12-30 00:00:00-05:00,216.52160031370553,216.90614333232153,212.90698395161272,213.10885620117188,20272300
2020-12-31 00:00:00-05:00,213.1281343228935,214.3778737403455,211.18623198712405,213.82029724121094,20942100
2021-01-04 00:00:00-05:00,213.92600833251893,214.3778372347253,206.50449638120156,209.2731475830078,37130100
2021-01-05 00:00:00-05:00,208.85976716508725,210.0710594090714,207.36008597617078,209.4750213623047,23823000
2021-01-06 00:00:00-05:00,203.96659419117705,208.1195714660329,203.7454910869233,204.0435028076172,35930700
2021-01-07 00:00:00-05:00,205.76426870218953,210.8593503984707,205.44704085761094,209.84994506835938,27694500
2021-01-08 00:00:00-05:00,210.22488214133165,212.05142875790764,208.63868411663802,211.1285400390625,22956200
2021-01-11 00:00:00-05:00,210.0229916301851,210.44598164507218,208.3502623900818,209.0808868408203,23031300
2021-01-12 00:00:00-05:00,208.12917712293333,208.70598440512015,205.0721366662714,206.619873046875,23249300
2021-01-13 00:00:00-05:00,205.74503572020168,208.37908570333695,205.65850437357804,207.97532653808594,20087100
2021-01-14 00:00:00-05:00,207.5619813337417,209.0520545079318,204.51454911841776,204.78372192382812,29480800
2021-01-15 00:00:00-05:00,205.2643809782016,206.21609383211361,203.8319856565053,204.42800903320312,31746500
2021-01-19 00:00:00-05:00,205.48549221860986,208.59060221597767,204.40880100018782,208.0714874267578,30480900
2021-01-20 00:00:00-05:00,209.28277771906542,217.05997996557417,208.88862656387894,215.66604614257812,37777300
2021-01-21 00:00:00-05:00,216.01211800602644,217.55026091629355,213.82027389362747,216.2716827392578,30709400
2021-01-22 00:00:00-05:00,218.30012022572993,221.17451935101673,217.06961165977887,217.21380615234375,30172700
2021-01-25 00:00:00-05:00,220.26121386318684,220.89569889665592,215.55067516485178,220.65536499023438,33152100
2021-01-26 00:00:00-05:00,222.89529324543827,225.12558441420293,221.1841168940043,223.3471221923828,49169600
2021-01-27 00:00:00-05:00,228.79788295270222,231.14354426779957,221.2417842146544,223.8950653076172,69870600
2021-01-28 00:00:00-05:00,226.50031329263115,233.25850234162178,226.00041460275892,229.6919403076172,49111200
2021-01-29 00:00:00-05:00,226.8656060692636,228.8171162716666,222.40500922536845,222.99142456054688,42503100
2021-02-01 00:00:00-05:00,225.97155193690466,233.1238914058092,223.44323452371898,230.3840789794922,33314200
2021-02-02 00:00:00-05:00,231.97029548956272,232.9412392161706,229.4612088540299,230.24949645996094,25916300
2021-02-03 00:00:00-05:00,230.30717912149223,235.61374112697695,230.00915276059507,233.60455322265625,27158100
2021-02-04 00:00:00-05:00,233.2776783965133,233.83525475261754,231.0762118638934,232.65280151367188,25296100
2021-02-05 00:00:00-05:00,232.86434915222415,233.87375459980734,231.12433383255606,232.83551025390625,18054800
2021-02-08 00:00:00-05:00,233.74876347372876,234.258270207897,231.4992415150819,233.09506225585938,22211900
2021-02-09 00:00:00-05:00,232.518256262877,235.29651579174603,232.04721116764924,234.3448028564453,23565000
2021-02-10 00:00:00-05:00,235.52723852750492,236.4116655813092,231.57614834749486,233.43153381347656,22186700
2021-02-11 00:00:00-05:00,235.31576822325206,235.67145776354957,232.7874504582539,235.0369873046875,15751100
2021-02-12 00:00:00-05:00,234.49858060762654,235.81562032488358,233.34498084726292,235.51760864257812,16561100
2021-02-16 00:00:00-05:00,235.5560438359784,236.61351878692494,233.52762528011988,234.2774658203125,26728500
2021-02-17 00:00:00-05:00,232.52384521135843,235.40484970887286,232.15769158186703,235.29885864257812,21653500
2021-02-18 00:00:00-05:00,232.98633869109634,235.0386897154469,232.08059954957508,234.90379333496094,16925600
2021-02-19 00:00:00-05:00,234.8652516018974,234.97124266251927,231.42537193657122,232.18658447265625,25262600
2021-02-22 00:00:00-05:00,228.76600020057145,229.2574053237831,223.92897590919952,225.96206665039062,36446900
2021-02-23 00:00:00-05:00,221.9344340967485,226.27040833152452,220.3927484877867,224.76727294921875,30228700
2021-02-24 00:00:00-05:00,221.62607102742007,226.62689654449298,220.65289108022142,226.00059509277344,26339700
2021-02-25 00:00:00-05:00,223.6206454640999,226.0391502353063,219.57373913394193,220.64328002929688,39542200
2021-02-26 00:00:00-05:00,223.09072091619055,226.7907492315371,221.17325120411084,223.9097442626953,37819200
2021-03-01 00:00:00-05:00,227.30135169007278,228.81413166545013,224.65159020927348,228.30345153808594,25324000
2021-03-02 00:00:00-05:00,228.37092841617996,228.65036608626744,224.94069354651947,225.3453826904297,22812500
2021-03-03 00:00:00-05:00,223.69774676737754,225.06598585161353,218.976343468429,219.26541137695312,34029500
2021-03-04 00:00:00-05:00,218.47531263340943,224.01572463485476,216.08569826256274,218.46566772460938,44727800
2021-03-05 00:00:00-05:00,221.15394159707046,224.7672531409502,218.20548172968094,223.1581268310547,41872800
2021-03-08 00:00:00-05:00,222.9365171850772,224.8636168253928,218.85107535727434,219.10159301757812,35267400
2021-03-09 00:00:00-05:00,224.39146286887222,226.8003371621138,223.2255612417985,225.25865173339844,33080500
2021-03-10 00:00:00-05:00,228.36130202469465,228.36130202469465,223.58208855958944,223.9482421875,29746800
2021-03-11 00:00:00-05:00,226.39567093202942,230.45220741847595,225.7693547309097,228.486572265625,29907600
2021-03-12 00:00:00-05:00,225.48027844351745,227.2243158933277,224.72871079226346,227.1568603515625,22653700
2021-03-15 00:00:00-04:00,226.3956857123838,226.61729806750486,223.36049477634978,226.2511444091797,26034900
2021-03-16 00:00:00-04:00,227.66752641282557,231.30974317417687,227.33992303701345,229.04541015625,28092200
2021-03-17 00:00:00-04:00,227.5422977642344,229.8548262925455,224.72873388533623,228.3998565673828,29562100
2021-03-18 00:00:00-04:00,224.08317004716397,225.65376114265518,221.93445781348467,222.31024169921875,34833000
2021-03-19 00:00:00-04:00,222.59926613983933,223.99641032914968,220.99013983048442,221.9536895751953,46430700
2021-03-22 00:00:00-04:00,221.87663141620806,228.26495702010288,221.75136522898913,227.3881378173828,30127000
2021-03-23 00:00:00-04:00,228.83348056721942,232.26371600155755,228.42879135669017,228.92019653320312,31638400
2021-03-24 00:00:00-04:00,229.18034024396192,229.3248668420224,226.74256027264792,226.87745666503906,25620100
2021-03-25 00:00:00-04:00,226.72325318085586,228.3034741413882,223.12921682416135,223.8711395263672,34061900
2021-03-26 00:00:00-04:00,223.10995145759244,228.0818717832289,223.10995145759244,227.86024475097656,25479900
2021-03-29 00:00:00-04:00,227.96624975182988,228.16860168438848,223.42793830588067,226.66546630859375,25227500
2021-03-30 00:00:00-04:00,225.01778923996932,225.32613224092293,222.67637022471735,223.39903259277344,24792000
2021-03-31 00:00:00-04:00,224.42037928624902,230.38475468378886,223.91932929173933,227.17613220214844,43623500
2021-04-01 00:00:00-04:00,229.7777335288069,233.98844166156687,229.37304435678317,233.5163116455078,30338000
2021-04-05 00:00:00-04:00,233.9113368678305,240.8489069737812,233.85352623404805,239.99134826660156,36910600
2021-04-06 00:00:00-04:00,238.58456726121224,240.30931493909185,237.88118002189182,238.82545471191406,22931900
2021-04-07 00:00:00-04:00,238.7772460799706,241.78351640483447,238.17984997761982,240.7910614013672,22719800
2021-04-08 00:00:00-04:00,243.55649738550932,244.87655596262505,242.8145598913345,244.0189971923828,23625200
2021-04-09 00:00:00-04:00,243.65285694635057,246.65914261285144,243.23853754925662,246.5242462158203,24326800
2021-04-12 00:00:00-04:00,245.42578962524593,248.277903660416,245.33905896446214,246.58204650878906,27148700
2021-04-13 00:00:00-04:00,247.88284565910578,249.74248982614807,247.4684968725748,249.0679931640625,23837500
2021-04-14 00:00:00-04:00,248.0948201880165,249.39558893106727,245.85937753080964,246.27369689941406,23070900
2021-04-15 00:00:00-04:00,248.52840316568023,250.4555028456161,248.33571084081115,250.0411834716797,25627500
2021-04-16 00:00:00-04:00,250.01224908665404,251.48647899420502,248.21041580022555,251.23594665527344,24878600
2021-04-19 00:00:00-04:00,250.70596601745999,251.9489532014055,248.42235823185737,249.30880737304688,23209300
2021-04-20 00:00:00-04:00,248.42239502515122,250.7156480558065,247.47810571688026,248.8463592529297,19722900
2021-04-21 00:00:00-04:00,249.50159593386385,251.17816323243773,247.87319436482315,251.08180236816406,24030400
2021-04-22 00:00:00-04:00,250.7252822460007,252.23806247127882,246.32186735766558,247.79611206054688,25606200
2021-04-23 00:00:00-04:00,248.48027512926257,251.97796628376562,247.89249434701014,251.63107299804688,21462600
2021-04-26 00:00:00-04:00,252.12248527816766,252.87405306842194,250.68680525189995,252.0164794921875,19763300
2021-04-27 00:00:00-04:00,252.0453288051133,253.59665918186172,250.638554413961,252.42112731933594,31014200
2021-04-28 00:00:00-04:00,246.74583520127024,247.18908930860349,243.72993413735392,245.28125,46903100
2021-04-29 00:00:00-04:00,246.1484530801518,246.76512440088285,239.92391453120058,243.30596923828125,40589000
2021-04-30 00:00:00-04:00,240.63689674266536,243.8551490698996,240.50200037872744,242.98794555664062,30945100
2021-05-03 00:00:00-04:00,244.16348652412827,245.07887049530544,241.96659439850615,242.67962646484375,19626600
2021-05-04 00:00:00-04:00,241.82210703263627,242.0533642895755,236.80200584495051,238.7580108642578,32756100
2021-05-05 00:00:00-04:00,239.98172031267046,240.40568459382968,236.85982824705025,237.4861297607422,21901300
2021-05-06 00:00:00-04:00,237.46684663242817,240.75255499791135,235.77100426763195,240.62728881835938,26491100
2021-05-07 00:00:00-04:00,242.95909968292804,245.0307407748161,242.01482490434623,243.2578125,27032900
2021-05-10 00:00:00-04:00,241.72571259717046,242.55436594120278,238.11240116143676,238.1702117919922,29299900
2021-05-11 00:00:00-04:00,235.63609576214722,237.61137570239922,233.7282713620621,237.25485229492188,33641600
2021-05-12 00:00:00-04:00,233.34282660674376,235.47227789027514,229.39228170025686,230.2883758544922,36684400
2021-05-13 00:00:00-04:00,232.98631627818247,236.64780801391828,232.6201626938285,234.17147827148438,29624300
2021-05-14 00:00:00-04:00,236.6285734518454,240.09734408331312,236.54185749414458,239.10488891601562,23901100
2021-05-17 00:00:00-04:00,237.56320677225798,237.6017422952167,234.64365204657955,236.24313354492188,24970200
2021-05-18 00:00:00-04:00,237.29339145802263,237.42828782946611,234.04621893400108,234.21966552734375,20168000
2021-05-19 00:00:00-04:00,231.11954918173777,234.90538436974762,230.43385737322748,234.7991485595703,25739800
2021-05-20 00:00:00-04:00,235.6103869428777,239.46381831338093,235.51380358455043,238.04412841796875,21800700
2021-05-21 00:00:00-04:00,239.09685992167127,239.8308434203437,236.36371563375428,236.77899169921875,21863100
2021-05-24 00:00:00-04:00,239.30930407821415,242.56397480609962,239.0388883437946,242.1969757080078,21411500
2021-05-25 00:00:00-04:00,243.15310430516726,244.09955940034632,242.23562127253584,243.1048126220703,17704300
2021-05-26 00:00:00-04:00,242.82470105729854,244.28303013741075,242.16798140161825,242.88265991210938,17771600
2021-05-27 00:00:00-04:00,242.57362420613572,242.87301199859237,240.7193385919879,240.77728271484375,24426200
2021-05-28 00:00:00-04:00,242.4094580171836,243.45249649735703,241.01874004361903,241.13462829589844,18270200
2021-06-01 00:00:00-04:00,242.63158195831664,242.6895260844274,238.5077344602041,238.9326629638672,23213300
2021-06-02 00:00:00-04:00,239.63771549013623,240.7386982170117,237.42608285660145,238.83612060546875,19406700
2021-06-03 00:00:00-04:00,236.8272869148477,237.9089499261885,234.6832657769733,237.30052185058594,25307700
2021-06-04 00:00:00-04:00,239.2803383111711,243.03720136663765,239.0388946321911,242.20663452148438,25281100
2021-06-07 00:00:00-04:00,241.42434183616524,245.3936762199527,241.26016191476182,245.12326049804688,23079200
2021-06-08 00:00:00-04:00,246.42707312197177,247.24798750204266,243.86776135481398,243.92572021484375,22455000
2021-06-09 00:00:00-04:00,245.12329927133203,246.78443310382474,244.54384323411264,244.91082763671875,17937600
2021-06-10 00:00:00-04:00,245.5868500569572,248.64835418827238,244.98807443895856,248.43588256835938,24563600
2021-06-11 00:00:00-04:00,249.16019829793524,249.64308563412914,247.82742453434344,249.0636444091797,18999700
2021-06-14 00:00:00-04:00,249.0732969857195,251.05315286618904,248.01093888804147,250.99520874023438,19150500
2021-06-15 00:00:00-04:00,250.87926284307397,251.0917344387504,248.86079742069938,249.51751708984375,18038900
2021-06-16 00:00:00-04:00,250.5219449324532,251.661551976009,245.7123911746522,248.5710906982422,27220000
2021-06-17 00:00:00-04:00,247.30599267729718,252.79158719014978,247.24804853951514,251.97067260742188,27565500
2021-06-18 00:00:00-04:00,250.74410057522036,253.32270262724634,249.89421408793928,250.55093383789062,37202200
2021-06-21 00:00:00-04:00,250.9275938620824,254.50094262852164,249.09262779573734,253.64141845703125,26696100
2021-06-22 00:00:00-04:00,253.72833188091008,256.69326730119366,253.41927690151593,256.4228515625,24694100
2021-06-23 00:00:00-04:00,256.88646019189565,257.69770758366684,255.37985368244756,256.19110107421875,19518700
2021-06-24 00:00:00-04:00,257.0506100457399,258.68277172504975,256.3842231128569,257.5624694824219,21446900
2021-06-25 00:00:00-04:00,257.1182241550708,258.1033037968489,255.6985340834192,255.94961547851562,25611100
2021-06-28 00:00:00-04:00,257.0795406829496,259.69678157154965,256.8091249764496,259.52294921875,19590000
2021-06-29 00:00:00-04:00,259.6677976306942,262.3526496913394,258.80827361022557,262.1112060546875,19937800
2021-06-30 00:00:00-04:00,261.425522007778,262.0725744679508,260.3728312580289,261.6283264160156,21656500
2021-07-01 00:00:00-04:00,260.38247086463474,262.5361587924696,260.3728331605251,262.30438232421875,16725300
2021-07-02 00:00:00-04:00,263.48263005971666,268.485335349886,263.1735751181436,268.1473083496094,26458000
2021-07-06 00:00:00-04:00,268.5143754292633,269.80851016769424,264.91202469468215,268.15704345703125,31565600
2021-07-07 00:00:00-04:00,269.8373838684895,271.08324120039293,267.6643912880779,270.3492431640625,23260000
2021-07-08 00:00:00-04:00,267.4230102236361,269.1903944407324,265.46248874918336,267.92523193359375,24618600
2021-07-09 00:00:00-04:00,266.283347584945,268.53358921248014,265.8970436777281,268.4273681640625,23916700
2021-07-12 00:00:00-04:00,269.6056656896285,270.1947741027663,267.1139504873323,267.8286437988281,18931700
2021-07-13 00:00:00-04:00,268.0218014221307,273.16939741010935,267.89627546044187,271.3634033203125,26120100
2021-07-14 00:00:00-04:00,272.6865369391352,273.95169964474775,270.948124511582,272.841064453125,23113700
2021-07-15 00:00:00-04:00,272.3484848336769,272.8410393972171,270.25274061696695,271.41168212890625,22604200
2021-07-16 00:00:00-04:00,272.4160956352856,274.3766172336164,269.89540816708495,271.1412658691406,26186800
2021-07-19 00:00:00-04:00,269.3835373269348,270.7742552906223,265.05688541600085,267.5292663574219,32935600
2021-07-20 00:00:00-04:00,268.5143656479928,271.3537459092012,266.80495486751335,269.7602233886719,26259700
2021-07-21 00:00:00-04:00,269.3545755433379,271.8849007070508,267.79969232178405,271.7690124511719,24364300
2021-07-22 00:00:00-04:00,274.12544159920793,276.61715641463866,273.7198327977843,276.34674072265625,23384100
2021-07-23 00:00:00-04:00,277.53462131256157,280.064945859468,276.6944021891491,279.75592041015625,22768100
2021-07-26 00:00:00-04:00,279.10891909383747,279.7753060682077,276.8297046974641,279.1571960449219,23176100
2021-07-27 00:00:00-04:00,279.52416684362873,279.66902715530136,273.2659655945296,276.73309326171875,33604100
2021-07-28 00:00:00-04:00,279.09931955293456,280.2196221368098,274.1159168066409,276.42413330078125,33566900
2021-07-29 00:00:00-04:00,276.4432861687937,278.7418342171071,276.2887587105013,276.69439697265625,18168300
2021-07-30 00:00:00-04:00,275.409954820777,276.8489495390509,274.193069397049,275.1588439941406,20944800
2021-08-02 00:00:00-04:00,276.55920160196104,276.95517272658464,274.02887685382683,275.0719299316406,16267400
2021-08-03 00:00:00-04:00,275.65141366890487,277.39946342817643,274.2800006972531,277.293212890625,17879000
2021-08-04 00:00:00-04:00,276.424079637782,277.7471864708533,274.9078060448436,276.70416259765625,16191300
2021-08-05 00:00:00-04:00,277.0614843102284,279.7173650578754,276.3081811316384,279.6111145019531,13900200
2021-08-06 00:00:00-04:00,278.6356628397924,279.5917703432516,277.7761092260167,279.5531311035156,16589300
2021-08-09 00:00:00-04:00,279.83323563184877,281.57161840390836,277.9596302468189,278.4618225097656,16117600
2021-08-10 00:00:00-04:00,278.91578079094836,279.350391287468,275.4390147112354,276.6365661621094,18616600
2021-08-11 00:00:00-04:00,277.3802318510378,278.7806174021654,276.07642969535254,277.129150390625,13955900
2021-08-12 00:00:00-04:00,276.82001772470846,280.0457018111786,276.5399347983644,279.89117431640625,14561300
2021-08-13 00:00:00-04:00,279.5725223314767,282.87545590974054,279.3986604538494,282.8271789550781,18249000
2021-08-16 00:00:00-04:00,283.1554965204036,284.72971405197063,280.09397764652635,284.5172424316406,22507600
2021-08-17 00:00:00-04:00,282.38286745226713,283.3872518796963,281.1176755303159,283.0492248535156,20075300
2021-08-18 00:00:00-04:00,282.5847535147811,285.2747454570945,280.8720411523662,281.3171691894531,21813000
2021-08-19 00:00:00-04:00,279.34323605347345,287.8389693688387,279.29486668933555,287.16162109375,29850500
2021-08-20 00:00:00-04:00,290.01619207467786,295.93804471105017,288.40993310312365,294.5059509277344,40817600
2021-08-23 00:00:00-04:00,293.4318623806957,295.5122472550652,292.0771952203758,294.7865295410156,22830200
2021-08-24 00:00:00-04:00,295.1445872496961,295.7541949403405,292.2223741389388,292.8222961425781,18175800
2021-08-25 00:00:00-04:00,294.4478620221924,294.7284811462343,290.693507101477,292.2320251464844,20006100
2021-08-26 00:00:00-04:00,291.2450342127576,292.6384146370942,289.27110321955627,289.40655517578125,17666100
2021-08-27 00:00:00-04:00,289.3097679469551,291.1289050222775,287.2196974474057,290.0161437988281,22605700
2021-08-30 00:00:00-04:00,291.3708628987062,294.37050247103383,291.3128078352672,293.7608947753906,16348100
2021-08-31 00:00:00-04:00,294.56397325018554,294.64137014097446,291.73849949919145,292.106201171875,26285300
2021-09-01 00:00:00-04:00,293.06419828901585,295.3090924596442,291.72887279908116,292.057861328125,18983800
2021-09-02 00:00:00-04:00,292.41586380657077,293.5382811968724,290.4612452351726,291.39984130859375,16285600
2021-09-03 00:00:00-04:00,291.2450305839683,292.8029200030928,290.53868422414,291.39019775390625,14747900
2021-09-07 00:00:00-04:00,291.264417395407,291.34181429788396,288.5453971793564,290.4612731933594,17180400
2021-09-08 00:00:00-04:00,290.0742243166977,290.8773389745254,287.8390159882199,290.49029541015625,15046800
2021-09-09 00:00:00-04:00,291.08055265822435,292.3578229597053,287.38422323857367,287.6261291503906,19927000
2021-09-10 00:00:00-04:00,288.75823692995704,290.2096722757966,285.8166530274544,286.1359558105469,19633400
2021-09-13 00:00:00-04:00,287.9163785501458,288.8743459549039,284.5587236147856,287.37451171875,23652900
2021-09-14 00:00:00-04:00,289.8613287594078,291.63209651757876,288.4486065448419,290.0838928222656,21853400
2021-09-15 00:00:00-04:00,293.4415896256201,295.4348922001529,292.04820905494216,294.9510803222656,28356300
2021-09-16 00:00:00-04:00,293.92532118377784,295.4251257835696,291.0224507097095,295.3380432128906,19550800
2021-09-17 00:00:00-04:00,294.32208461521674,294.641387411537,289.83229691858133,290.1612854003906,41372500
2021-09-20 00:00:00-04:00,286.73585039423017,289.0484846659132,280.1463369138932,284.7715759277344,38278700
2021-09-21 00:00:00-04:00,286.1166313271891,287.90674093489395,284.5490857833115,285.25543212890625,22364100
2021-09-22 00:00:00-04:00,287.1229752972674,290.4999723745813,284.9748496205517,288.9130554199219,26626300
2021-09-23 00:00:00-04:00,289.17432362572237,291.1579402272472,287.8970533651699,289.861328125,18604600
2021-09-24 00:00:00-04:00,288.5744387428514,290.0935855729012,287.316510162556,289.6581726074219,14999000
2021-09-27 00:00:00-04:00,286.55209387487736,286.8713966997441,283.4556862535076,284.6458740234375,23571700
2021-09-28 00:00:00-04:00,280.41737472650163,281.3656567125782,273.59563852211477,274.3406982421875,43186200
2021-09-29 00:00:00-04:00,275.86953729559986,277.4854524231116,273.84720719970346,274.8051452636719,26353700
2021-09-30 00:00:00-04:00,276.4596601659275,278.5110169514085,272.50208419214187,272.7923889160156,32343600
2021-10-01 00:00:00-04:00,272.9859668378756,280.59150373187396,272.1828522383653,279.739990234375,30086300
2021-10-04 00:00:00-04:00,278.0950222865557,278.4336964592234,271.17651931432624,273.94390869140625,31350700
2021-10-05 00:00:00-04:00,274.853422113134,280.99783676898903,274.853422113134,279.41094970703125,24993000
